timestamp,etichetta_variante,modello,posizione_id,numero_pedine,mossa_ottimale,valore_teorico,mossa_scelta_llm,e_ottimale,tentativi_falliti
2026-09-17T16:17:09,elo_800,mimo-v2.5,8,36,"1,3,2",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,9,37,"4,1,4",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,7,39,"2,2,3",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,10,40,"4,2,3",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,4,41,"2,3,4",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,1,38,"1,4,2",1,,False,3
2026-09-17T16:17:09,elo_800,mimo-v2.5,3,40,"2,3,3",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,3,40,"2,3,3",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,6,37,"1,2,3",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,4,41,"2,3,4",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,10,40,"4,2,3",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,9,37,"4,1,4",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,7,39,"2,2,3",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,8,36,"1,3,2",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,2,36,"1,4,4",1,,False,3
2026-09-17T16:17:10,elo_1800,mimo-v2.5,5,37,"3,4,4",1,,False,3
2026-09-17T16:17:11,elo_1800,mimo-v2.5,1,38,"1,4,2",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,1,38,"1,4,2",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,8,36,"1,3,2",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,6,37,"1,2,3",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,4,41,"2,3,4",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,9,37,"4,1,4",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,10,40,"4,2,3",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,2,36,"1,4,4",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,5,37,"3,4,4",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,3,40,"2,3,3",1,,False,3
2026-09-17T16:17:12,elo_2800,mimo-v2.5,7,39,"2,2,3",1,,False,3
2026-09-17T16:36:55,elo_800,mimo-v2.5,10,36,"4,3,4",1,"4,3,4",True,0
2026-09-17T16:36:55,elo_800,mimo-v2.5,9,39,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:36:56,elo_800,mimo-v2.5,2,37,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:37:02,elo_800,mimo-v2.5,1,41,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:37:20,elo_800,mimo-v2.5,5,41,"3,2,2",1,"3,2,2",True,0
2026-09-17T16:37:54,elo_800,mimo-v2.5,3,37,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:38:03,elo_800,mimo-v2.5,7,37,"3,4,1",1,"3,4,1",True,0
2026-09-17T16:39:02,elo_800,mimo-v2.5,4,36,"1,3,1",1,"4,2,3",False,0
2026-09-17T16:42:57,elo_800,mimo-v2.5,6,36,"1,2,1",1,"1,1,3",False,0
2026-09-17T16:50:17,elo_800,mimo-v2.5,8,40,"1,3,3",1,"4,2,2",False,1
2026-09-17T16:50:30,elo_1800,mimo-v2.5,8,40,"1,3,3",1,"1,3,3",True,0
2026-09-17T16:50:49,elo_1800,mimo-v2.5,1,41,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:50:50,elo_1800,mimo-v2.5,2,37,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:51:07,elo_1800,mimo-v2.5,3,37,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:51:27,elo_1800,mimo-v2.5,6,36,"1,2,1",1,"1,2,1",True,0
2026-09-17T16:51:37,elo_1800,mimo-v2.5,5,41,"3,2,2",1,"3,2,2",True,0
2026-09-17T16:51:46,elo_1800,mimo-v2.5,9,39,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:52:22,elo_1800,mimo-v2.5,10,36,"4,3,4",1,"4,3,4",True,0
2026-09-17T16:52:31,elo_1800,mimo-v2.5,4,36,"1,3,1",1,"1,3,1",True,0
2026-09-17T16:53:25,elo_1800,mimo-v2.5,7,37,"3,4,1",1,"3,4,1",True,0
2026-09-17T16:53:51,elo_2800,mimo-v2.5,8,40,"1,3,3",1,"1,3,3",True,0
2026-09-17T16:53:56,elo_2800,mimo-v2.5,4,36,"1,3,1",1,"1,3,1",True,0
2026-09-17T16:54:17,elo_2800,mimo-v2.5,2,37,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:54:22,elo_2800,mimo-v2.5,9,39,"2,2,3",1,"2,2,3",True,0
2026-09-17T16:54:27,elo_2800,mimo-v2.5,7,37,"3,4,1",1,"4,4,3",False,0
2026-09-17T16:54:29,elo_2800,mimo-v2.5,1,41,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:55:14,elo_2800,mimo-v2.5,3,37,"2,3,3",1,"2,3,3",True,0
2026-09-17T16:55:19,elo_2800,mimo-v2.5,5,41,"3,2,2",1,"3,2,2",True,0
2026-09-17T16:55:35,elo_2800,mimo-v2.5,6,36,"1,2,1",1,"1,2,1",True,0
2026-09-17T16:59:07,elo_2800,mimo-v2.5,10,36,"4,3,4",1,"4,3,4",True,1
2026-09-17T17:26:19,elo_800,mimo-v2.5,7,38,"2,1,2",1,"2,1,2",True,0
2026-09-17T17:26:22,elo_800,mimo-v2.5,9,38,"1,1,4",1,"2,3,1",False,0
2026-09-17T17:26:23,elo_800,mimo-v2.5,8,37,"4,3,1",1,"4,3,1",True,0
2026-09-17T17:26:33,elo_800,mimo-v2.5,10,37,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:26:37,elo_800,mimo-v2.5,13,36,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:26:51,elo_800,mimo-v2.5,14,38,"3,3,1",1,"3,3,3",False,0
2026-09-17T17:27:01,elo_800,mimo-v2.5,1,37,"1,2,4",1,"1,4,4",False,0
2026-09-17T17:27:10,elo_800,mimo-v2.5,5,38,"4,1,4",1,"4,1,4",True,0
2026-09-17T17:27:33,elo_800,mimo-v2.5,11,36,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:27:58,elo_800,mimo-v2.5,3,38,"4,2,4",1,"4,4,1",False,1
2026-09-17T17:28:18,elo_800,mimo-v2.5,6,36,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:28:21,elo_800,mimo-v2.5,2,39,"1,1,1",1,"1,1,1",True,0
2026-09-17T17:28:23,elo_800,mimo-v2.5,18,36,"2,1,3",1,"2,1,3",True,0
2026-09-17T17:28:24,elo_800,mimo-v2.5,16,38,"4,4,3",1,"3,1,2",False,0
2026-09-17T17:28:31,elo_800,mimo-v2.5,19,37,"3,3,3",1,"3,3,3",True,0
2026-09-17T17:28:42,elo_800,mimo-v2.5,4,38,"2,4,1",1,"2,4,1",True,0
2026-09-17T17:28:43,elo_800,mimo-v2.5,22,39,"4,4,1",1,"4,4,1",True,0
2026-09-17T17:28:46,elo_800,mimo-v2.5,20,42,"4,2,1",1,"2,3,4",False,0
2026-09-17T17:28:47,elo_800,mimo-v2.5,23,40,"1,1,4",1,"1,1,4",True,0
2026-09-17T17:29:03,elo_800,mimo-v2.5,21,37,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:29:11,elo_800,mimo-v2.5,15,38,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:29:12,elo_800,mimo-v2.5,24,36,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:29:22,elo_800,mimo-v2.5,17,36,"4,1,4",1,"4,1,4",True,0
2026-09-17T17:29:35,elo_800,mimo-v2.5,12,40,"4,4,4",1,"2,3,4",False,0
2026-09-17T17:29:40,elo_800,mimo-v2.5,32,36,"4,2,3",1,"4,2,3",True,0
2026-09-17T17:29:50,elo_800,mimo-v2.5,25,38,"3,1,4",1,"3,1,4",True,0
2026-09-17T17:29:56,elo_800,mimo-v2.5,33,39,"3,2,1",1,"3,2,1",True,0
2026-09-17T17:30:26,elo_800,mimo-v2.5,35,38,"2,1,1",1,"2,1,1",True,0
2026-09-17T17:30:38,elo_800,mimo-v2.5,27,42,"2,1,3",1,"2,1,3",True,0
2026-09-17T17:31:00,elo_800,mimo-v2.5,37,40,"4,3,4",1,"4,3,4",True,0
2026-09-17T17:31:03,elo_800,mimo-v2.5,39,39,"1,2,2",1,"1,2,2",True,0
2026-09-17T17:31:05,elo_800,mimo-v2.5,26,37,"1,1,4",1,"1,3,3",False,0
2026-09-17T17:31:20,elo_800,mimo-v2.5,28,41,"3,1,4",1,"3,1,4",True,0
2026-09-17T17:32:05,elo_800,mimo-v2.5,38,39,"4,1,1",1,"4,1,1",True,0
2026-09-17T17:32:07,elo_800,mimo-v2.5,30,38,"3,2,2",1,"1,2,4",False,0
2026-09-17T17:32:23,elo_800,mimo-v2.5,36,41,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:33:00,elo_800,mimo-v2.5,34,36,"1,4,1",1,"1,4,1",True,0
2026-09-17T17:33:02,elo_800,mimo-v2.5,31,37,"3,1,2",1,"2,3,1",False,0
2026-09-17T17:33:16,elo_800,mimo-v2.5,48,38,"3,4,1",1,"3,4,1",True,0
2026-09-17T17:33:29,elo_800,mimo-v2.5,49,36,"4,1,1",1,"4,1,1",True,0
2026-09-17T17:33:38,elo_800,mimo-v2.5,40,37,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:34:11,elo_800,mimo-v2.5,47,38,"4,2,1",1,"1,1,3",False,0
2026-09-17T17:34:17,elo_800,mimo-v2.5,43,36,"4,4,2",1,"4,4,2",True,0
2026-09-17T17:34:29,elo_800,mimo-v2.5,44,38,"4,1,3",1,"3,3,2",False,0
2026-09-17T17:34:32,elo_800,mimo-v2.5,45,36,"3,1,3",1,"2,2,4",False,0
2026-09-17T17:34:45,elo_800,mimo-v2.5,51,37,"2,2,2",1,"3,2,4",False,0
2026-09-17T17:34:47,elo_800,mimo-v2.5,41,37,"3,2,3",1,"4,3,4",False,1
2026-09-17T17:35:11,elo_800,mimo-v2.5,56,36,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:35:11,elo_800,mimo-v2.5,50,36,"4,2,2",1,"4,2,2",True,1
2026-09-17T17:35:23,elo_800,mimo-v2.5,42,36,"2,4,3",1,"2,2,4",False,0
2026-09-17T17:35:27,elo_800,mimo-v2.5,54,37,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:35:29,elo_800,mimo-v2.5,59,37,"3,4,1",1,"1,1,3",False,0
2026-09-17T17:35:31,elo_800,mimo-v2.5,57,38,"1,4,2",1,"1,4,2",True,0
2026-09-17T17:35:34,elo_800,mimo-v2.5,53,37,"4,4,4",1,"4,2,2",False,0
2026-09-17T17:35:45,elo_800,mimo-v2.5,62,42,"4,1,3",1,"4,1,3",True,0
2026-09-17T17:36:03,elo_800,mimo-v2.5,55,36,"2,4,2",1,"2,4,2",True,0
2026-09-17T17:36:05,elo_800,mimo-v2.5,52,38,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:36:18,elo_800,mimo-v2.5,67,42,"4,3,1",1,"4,3,1",True,0
2026-09-17T17:36:24,elo_800,mimo-v2.5,61,39,"4,4,4",1,"1,2,2",False,0
2026-09-17T17:36:26,elo_800,mimo-v2.5,65,40,"3,1,3",1,"3,1,3",True,0
2026-09-17T17:36:38,elo_800,mimo-v2.5,63,39,"4,1,4",1,"4,1,3",False,0
2026-09-17T17:36:39,elo_800,mimo-v2.5,60,41,"2,2,3",1,"2,2,3",True,0
2026-09-17T17:36:42,elo_800,mimo-v2.5,64,40,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:36:58,elo_800,mimo-v2.5,73,39,"1,4,1",1,"1,4,1",True,0
2026-09-17T17:37:25,elo_800,mimo-v2.5,72,37,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:37:28,elo_800,mimo-v2.5,68,36,"3,2,2",1,"3,2,2",True,0
2026-09-17T17:37:37,elo_800,mimo-v2.5,46,37,"1,1,4",1,"4,4,2",False,1
2026-09-17T17:37:53,elo_800,mimo-v2.5,75,41,"1,1,1",1,"1,1,1",True,0
2026-09-17T17:37:58,elo_800,mimo-v2.5,70,39,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:37:59,elo_800,mimo-v2.5,71,36,"3,2,1",1,"3,2,1",True,0
2026-09-17T17:38:14,elo_800,mimo-v2.5,66,36,"4,1,1",1,"3,1,3",False,0
2026-09-17T17:38:15,elo_800,mimo-v2.5,79,37,"3,4,3",1,"3,4,3",True,0
2026-09-17T17:38:23,elo_800,mimo-v2.5,77,37,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:38:33,elo_800,mimo-v2.5,81,42,"3,3,4",1,"3,3,4",True,0
2026-09-17T17:38:45,elo_800,mimo-v2.5,83,36,"1,1,3",1,"2,1,2",False,0
2026-09-17T17:38:47,elo_800,mimo-v2.5,82,41,"4,2,1",1,"4,2,1",True,0
2026-09-17T17:38:59,elo_800,mimo-v2.5,80,36,"2,1,3",1,"2,1,3",True,0
2026-09-17T17:39:08,elo_800,mimo-v2.5,74,40,"4,1,4",1,"4,1,4",True,0
2026-09-17T17:39:17,elo_800,mimo-v2.5,86,36,"4,4,3",1,"4,4,3",True,0
2026-09-17T17:39:19,elo_800,mimo-v2.5,78,38,"4,3,1",1,"4,3,1",True,0
2026-09-17T17:39:25,elo_800,mimo-v2.5,85,38,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:39:35,elo_800,mimo-v2.5,87,39,"2,3,2",1,"2,3,2",True,0
2026-09-17T17:39:38,elo_800,mimo-v2.5,88,38,"2,3,1",1,"2,3,1",True,0
2026-09-17T17:39:44,elo_800,mimo-v2.5,84,41,"3,2,2",1,"3,2,2",True,0
2026-09-17T17:39:52,elo_800,mimo-v2.5,92,37,"3,1,1",1,"3,1,1",True,0
2026-09-17T17:39:59,elo_800,mimo-v2.5,94,38,"2,1,2",1,"2,1,2",True,0
2026-09-17T17:40:02,elo_800,mimo-v2.5,89,41,"2,1,3",1,"2,1,3",True,0
2026-09-17T17:40:04,elo_800,mimo-v2.5,90,39,"2,4,4",1,"2,4,4",True,0
2026-09-17T17:40:18,elo_800,mimo-v2.5,29,40,"1,4,4",1,"4,4,4",False,0
2026-09-17T17:40:32,elo_800,mimo-v2.5,58,37,"2,1,3",1,"2,1,3",True,1
2026-09-17T17:40:38,elo_800,mimo-v2.5,93,38,"4,4,1",1,"4,4,1",True,0
2026-09-17T17:40:40,elo_800,mimo-v2.5,95,36,"4,3,2",1,"4,3,2",True,0
2026-09-17T17:40:46,elo_800,mimo-v2.5,69,36,"4,1,4",1,"2,2,2",False,1
2026-09-17T17:40:48,elo_800,mimo-v2.5,91,39,"2,1,4",1,"2,1,4",True,0
2026-09-17T17:40:58,elo_800,mimo-v2.5,102,39,"1,4,3",1,"1,4,3",True,0
2026-09-17T17:41:04,elo_800,mimo-v2.5,100,37,"1,1,2",1,"1,1,2",True,0
2026-09-17T17:41:07,elo_800,mimo-v2.5,98,39,"2,1,3",1,"2,1,3",True,0
2026-09-17T17:41:09,elo_800,mimo-v2.5,104,36,"2,1,1",1,"2,1,1",True,0
2026-09-17T17:41:25,elo_800,mimo-v2.5,96,36,"2,3,2",1,"2,3,2",True,0
2026-09-17T17:41:30,elo_800,mimo-v2.5,101,42,"4,2,1",1,"3,1,3",False,0
2026-09-17T17:41:43,elo_800,mimo-v2.5,108,39,"4,2,3",1,"4,1,1",False,0
2026-09-17T17:41:45,elo_800,mimo-v2.5,76,41,"4,4,1",1,"4,4,1",True,1
2026-09-17T17:41:48,elo_800,mimo-v2.5,107,39,"1,1,3",1,"4,3,2",False,0
2026-09-17T17:41:50,elo_800,mimo-v2.5,109,39,"2,2,4",1,"2,2,4",True,0
2026-09-17T17:41:53,elo_800,mimo-v2.5,111,41,"3,3,2",1,"3,3,2",True,0
2026-09-17T17:42:06,elo_800,mimo-v2.5,114,41,"2,2,2",1,"2,2,2",True,0
2026-09-17T17:42:13,elo_800,mimo-v2.5,103,36,"3,3,1",1,"3,3,1",True,0
2026-09-17T17:42:23,elo_800,mimo-v2.5,99,40,"1,1,3",1,"1,1,3",True,0
2026-09-17T17:42:36,elo_800,mimo-v2.5,117,37,"4,3,3",1,"4,3,3",True,0
2026-09-17T17:42:40,elo_800,mimo-v2.5,112,37,"1,3,2",1,"1,2,3",False,0
2026-09-17T17:42:54,elo_800,mimo-v2.5,97,38,"1,4,4",1,"4,1,1",False,0
2026-09-17T17:42:56,elo_800,mimo-v2.5,120,37,"4,1,3",1,"4,1,3",True,0
2026-09-17T17:42:56,elo_800,mimo-v2.5,115,37,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:42:59,elo_800,mimo-v2.5,119,39,"4,3,1",1,"4,3,1",True,0
2026-09-17T17:43:10,elo_800,mimo-v2.5,123,40,"2,1,4",1,"2,1,4",True,0
2026-09-17T17:43:12,elo_800,mimo-v2.5,105,38,"3,1,2",1,"3,1,2",True,0
2026-09-17T17:43:15,elo_800,mimo-v2.5,110,36,"2,2,2",1,"1,1,1",False,0
2026-09-17T17:43:17,elo_800,mimo-v2.5,126,39,"4,4,4",1,"2,3,4",False,0
2026-09-17T17:43:21,elo_800,mimo-v2.5,122,38,"2,2,2",1,"1,3,1",False,0
2026-09-17T17:43:36,elo_800,mimo-v2.5,127,41,"4,1,1",1,"4,1,1",True,0
2026-09-17T17:43:44,elo_800,mimo-v2.5,113,37,"3,3,2",1,"3,3,2",True,0
2026-09-17T17:44:11,elo_800,mimo-v2.5,128,37,"4,4,1",1,"4,4,1",True,0
2026-09-17T17:44:15,elo_800,mimo-v2.5,129,39,"2,3,1",1,"2,3,1",True,0
2026-09-17T17:44:17,elo_800,mimo-v2.5,118,42,"2,2,2",1,"2,2,2",True,0
2026-09-17T17:44:24,elo_800,mimo-v2.5,124,40,"1,4,1",1,"2,2,2",False,0
2026-09-17T17:44:46,elo_800,mimo-v2.5,106,38,"1,4,1",1,"2,3,1",False,1
2026-09-17T17:44:47,elo_800,mimo-v2.5,131,39,"4,4,4",1,"1,1,2",False,0
2026-09-17T17:44:53,elo_800,mimo-v2.5,121,41,"3,2,2",1,"3,2,2",True,0
2026-09-17T17:44:55,elo_800,mimo-v2.5,136,38,"4,4,2",1,"4,4,2",True,0
2026-09-17T17:45:10,elo_800,mimo-v2.5,135,40,"4,1,2",1,"4,1,2",True,0
2026-09-17T17:45:23,elo_800,mimo-v2.5,134,41,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:45:26,elo_800,mimo-v2.5,130,36,"3,2,2",1,"1,4,1",False,0
2026-09-17T17:45:34,elo_800,mimo-v2.5,132,36,"1,1,3",1,"1,1,3",True,0
2026-09-17T17:45:38,elo_800,mimo-v2.5,140,36,"4,1,3",1,"4,1,3",True,0
2026-09-17T17:45:43,elo_800,mimo-v2.5,138,40,"2,3,3",1,"2,3,3",True,0
2026-09-17T17:45:52,elo_800,mimo-v2.5,144,36,"2,4,3",1,"2,4,3",True,0
2026-09-17T17:45:57,elo_800,mimo-v2.5,133,38,"4,4,3",1,"4,4,3",True,0
2026-09-17T17:46:13,elo_800,mimo-v2.5,147,38,"4,3,4",1,"4,3,4",True,0
2026-09-17T17:46:24,elo_800,mimo-v2.5,116,37,"3,2,4",1,"3,2,4",True,1
2026-09-17T17:46:38,elo_800,mimo-v2.5,139,39,"3,1,2",1,"4,3,3",False,0
2026-09-17T17:46:43,elo_800,mimo-v2.5,141,40,"4,1,1",1,"4,1,1",True,0
2026-09-17T17:46:46,elo_800,mimo-v2.5,146,37,"3,3,1",1,"3,3,1",True,0
2026-09-17T17:46:48,elo_800,mimo-v2.5,125,37,"4,1,3",1,"4,1,3",True,2
2026-09-17T17:46:56,elo_800,mimo-v2.5,153,37,"2,2,4",1,"2,2,4",True,0
2026-09-17T17:47:01,elo_800,mimo-v2.5,151,37,"4,2,2",1,"4,2,2",True,0
2026-09-17T17:47:03,elo_800,mimo-v2.5,148,40,"2,3,1",1,"3,2,4",False,0
2026-09-17T17:47:04,elo_800,mimo-v2.5,142,38,"3,1,4",1,"1,4,2",False,0
2026-09-17T17:47:37,elo_800,mimo-v2.5,143,40,"3,2,1",1,"4,1,3",False,0
2026-09-17T17:47:44,elo_800,mimo-v2.5,154,36,"1,1,3",1,"1,1,3",True,0
2026-09-17T17:48:07,elo_800,mimo-v2.5,149,37,"2,2,3",1,"2,2,3",True,0
2026-09-17T17:48:09,elo_800,mimo-v2.5,156,37,"4,1,4",1,"4,1,4",True,0
2026-09-17T17:48:31,elo_800,mimo-v2.5,159,37,"3,3,3",1,"3,3,3",True,0
2026-09-17T17:48:32,elo_800,mimo-v2.5,157,36,"4,2,2",1,"4,4,2",False,0
2026-09-17T17:48:35,elo_800,mimo-v2.5,158,37,"1,3,3",1,"1,3,3",True,0
2026-09-17T17:48:36,elo_800,mimo-v2.5,152,39,"1,3,3",1,"1,3,3",True,0
2026-09-17T17:48:48,elo_800,mimo-v2.5,150,42,"1,3,2",1,"3,2,2",False,0
2026-09-17T17:48:52,elo_800,mimo-v2.5,165,36,"3,3,3",1,"3,3,3",True,0
2026-09-17T17:49:03,elo_800,mimo-v2.5,163,41,"4,1,4",1,"4,1,4",True,0
2026-09-17T17:49:06,elo_800,mimo-v2.5,137,39,"2,4,2",1,"1,1,2",False,1
2026-09-17T17:49:08,elo_800,mimo-v2.5,166,37,"2,3,4",1,"2,3,4",True,0
2026-09-17T17:49:11,elo_800,mimo-v2.5,161,38,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:49:20,elo_800,mimo-v2.5,167,36,"1,1,4",1,"1,1,4",True,0
2026-09-17T17:49:23,elo_800,mimo-v2.5,164,38,"3,3,3",1,"3,3,3",True,0
2026-09-17T17:49:43,elo_800,mimo-v2.5,162,41,"4,2,3",1,"2,2,3",False,0
2026-09-17T17:49:48,elo_800,mimo-v2.5,168,39,"4,4,1",1,"4,4,1",True,0
2026-09-17T17:49:56,elo_800,mimo-v2.5,172,36,"2,4,1",1,"2,4,1",True,0
2026-09-17T17:50:10,elo_800,mimo-v2.5,171,36,"4,4,1",1,"4,4,1",True,0
2026-09-17T17:50:16,elo_800,mimo-v2.5,170,38,"1,1,2",1,"1,4,2",False,0
2026-09-17T17:50:21,elo_800,mimo-v2.5,160,41,"1,3,3",1,"3,3,1",False,0
2026-09-17T17:50:40,elo_800,mimo-v2.5,176,41,"4,1,2",1,"4,1,2",True,0
2026-09-17T17:51:07,elo_800,mimo-v2.5,179,37,"4,4,2",1,"4,4,2",True,0
2026-09-17T17:51:10,elo_800,mimo-v2.5,173,42,"3,3,3",1,"3,3,3",True,0
2026-09-17T17:51:13,elo_800,mimo-v2.5,178,40,"3,2,2",1,"3,2,2",True,0
2026-09-17T17:51:22,elo_800,mimo-v2.5,175,38,"2,3,2",1,"2,3,4",False,0
2026-09-17T17:51:30,elo_800,mimo-v2.5,169,41,"2,1,2",1,"2,1,2",True,0
2026-09-17T17:51:46,elo_800,mimo-v2.5,183,40,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:51:56,elo_800,mimo-v2.5,174,42,"3,1,2",1,"4,1,4",False,0
2026-09-17T17:52:01,elo_800,mimo-v2.5,182,36,"4,1,1",1,"4,1,1",True,0
2026-09-17T17:52:03,elo_800,mimo-v2.5,177,37,"2,4,1",1,"2,4,1",True,0
2026-09-17T17:52:05,elo_800,mimo-v2.5,181,37,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:52:17,elo_800,mimo-v2.5,180,40,"2,3,2",1,"2,3,2",True,0
2026-09-17T17:52:24,elo_800,mimo-v2.5,185,36,"2,4,1",1,"2,4,1",True,0
2026-09-17T17:52:38,elo_800,mimo-v2.5,155,40,"4,3,2",1,"3,2,1",False,1
2026-09-17T17:52:40,elo_800,mimo-v2.5,190,41,"2,2,2",1,"1,4,3",False,0
2026-09-17T17:52:43,elo_800,mimo-v2.5,184,41,"3,2,2",1,"4,1,4",False,0
2026-09-17T17:52:47,elo_800,mimo-v2.5,188,36,"3,2,3",1,"3,2,3",True,0
2026-09-17T17:53:11,elo_800,mimo-v2.5,191,40,"3,3,1",1,"3,3,1",True,0
2026-09-17T17:53:32,elo_800,mimo-v2.5,187,37,"1,1,4",1,"1,1,4",True,0
2026-09-17T17:53:50,elo_800,mimo-v2.5,186,38,"3,1,1",1,"3,1,1",True,0
2026-09-17T17:53:52,elo_800,mimo-v2.5,192,37,"3,1,4",1,"3,1,4",True,0
2026-09-17T17:53:53,elo_800,mimo-v2.5,195,38,"4,2,2",1,"2,2,2",False,0
2026-09-17T17:53:56,elo_800,mimo-v2.5,197,41,"2,3,2",1,"2,3,2",True,0
2026-09-17T17:54:13,elo_800,mimo-v2.5,189,36,"2,4,4",1,"2,4,4",True,0
2026-09-17T17:54:14,elo_800,mimo-v2.5,198,36,"4,4,4",1,"4,4,4",True,0
2026-09-17T17:54:37,elo_800,mimo-v2.5,194,41,"2,4,3",1,"2,4,3",True,0
2026-09-17T17:54:54,elo_800,mimo-v2.5,200,41,"2,3,2",1,"2,3,2",True,0
2026-09-17T17:55:25,elo_800,mimo-v2.5,199,40,"3,3,2",1,"3,3,2",True,0
2026-09-17T17:55:58,elo_800,mimo-v2.5,196,39,"3,2,4",1,"3,2,4",True,1
2026-09-17T17:55:59,elo_800,mimo-v2.5,145,39,"3,3,3",1,,False,3
2026-09-17T18:01:19,elo_800,mimo-v2.5,193,36,"4,2,3",1,"4,2,3",True,2
2026-09-17T18:01:46,elo_1800,mimo-v2.5,3,38,"4,2,4",1,"4,2,4",True,0
2026-09-17T18:02:04,elo_1800,mimo-v2.5,9,38,"1,1,4",1,"1,1,4",True,0
2026-09-17T18:02:29,elo_1800,mimo-v2.5,8,37,"4,3,1",1,"4,3,1",True,0
2026-09-17T18:02:35,elo_1800,mimo-v2.5,7,38,"2,1,2",1,"2,1,2",True,0
2026-09-17T18:02:51,elo_1800,mimo-v2.5,14,38,"3,3,1",1,"3,3,1",True,0
2026-09-17T18:02:52,elo_1800,mimo-v2.5,13,36,"2,3,3",1,"2,3,3",True,0
2026-09-17T18:02:54,elo_1800,mimo-v2.5,11,36,"4,4,4",1,"4,4,4",True,0
2026-09-17T18:03:32,elo_1800,mimo-v2.5,12,40,"4,4,4",1,"4,4,4",True,0
2026-09-17T18:03:39,elo_1800,mimo-v2.5,17,36,"4,1,4",1,"4,1,4",True,0
2026-09-17T18:03:42,elo_1800,mimo-v2.5,15,38,"3,2,3",1,"3,2,3",True,0
2026-09-17T18:03:51,elo_1800,mimo-v2.5,2,39,"1,1,1",1,"4,2,3",False,0
2026-09-17T18:03:53,elo_1800,mimo-v2.5,6,36,"3,2,3",1,"3,2,3",True,0
2026-09-17T18:03:55,elo_1800,mimo-v2.5,10,37,"2,3,3",1,"4,1,3",False,0
2026-09-17T18:03:57,elo_1800,mimo-v2.5,16,38,"4,4,3",1,"4,4,3",True,0
2026-09-17T18:04:03,elo_1800,mimo-v2.5,21,37,"4,2,1",1,"4,2,1",True,0
2026-09-17T18:04:05,elo_1800,mimo-v2.5,23,40,"1,1,4",1,"1,1,4",True,0
2026-09-17T18:04:18,elo_1800,mimo-v2.5,24,36,"4,2,1",1,"4,2,1",True,0
2026-09-17T18:04:21,elo_1800,mimo-v2.5,20,42,"4,2,1",1,"4,2,1",True,0
