timestamp,etichetta_variante,modello,posizione_id,numero_mosse_giocate,colonne_ottimali,valore_teorico,colonna_scelta_llm,e_ottimale,tentativi_falliti
2026-07-08T12:35:36,elo_800,google/gemini-2.5-flash-lite,6,21,2 5,1,4,False,0
2026-07-08T12:35:37,elo_800,google/gemini-2.5-flash-lite,7,20,4,1,4,True,0
2026-07-08T12:35:37,elo_800,google/gemini-2.5-flash-lite,8,27,4,1,4,True,0
2026-07-08T12:35:38,elo_800,google/gemini-2.5-flash-lite,9,26,5 6,1,7,False,0
2026-07-08T12:35:39,elo_800,google/gemini-2.5-flash-lite,10,25,3,1,6,False,0
2026-07-08T12:35:39,elo_800,google/gemini-2.5-flash-lite,11,25,6,1,7,False,0
2026-07-08T12:35:39,elo_800,google/gemini-2.5-flash-lite,12,29,3 7,1,4,False,0
2026-07-08T12:35:39,elo_800,google/gemini-2.5-flash-lite,13,27,2,1,5,False,0
2026-07-08T12:35:40,elo_800,google/gemini-2.5-flash-lite,14,36,5,1,2,False,0
2026-07-08T12:35:40,elo_800,google/gemini-2.5-flash-lite,15,23,3 4,1,6,False,0
2026-07-08T12:35:41,elo_800,google/gemini-2.5-flash-lite,16,25,4 6,1,4,True,0
2026-07-08T12:35:41,elo_800,google/gemini-2.5-flash-lite,17,20,3 4,1,4,True,0
2026-07-08T12:35:41,elo_800,google/gemini-2.5-flash-lite,18,20,1 2,1,4,False,0
2026-07-08T12:35:42,elo_800,google/gemini-2.5-flash-lite,19,23,2 4,1,3,False,0
2026-07-08T12:35:42,elo_800,google/gemini-2.5-flash-lite,20,25,6,1,4,False,0
2026-07-08T12:35:43,elo_800,google/gemini-2.5-flash-lite,21,24,1 7,1,4,False,0
2026-07-08T12:35:44,elo_800,google/gemini-2.5-flash-lite,22,24,2 4,1,4,True,0
2026-07-08T12:35:45,elo_800,google/gemini-2.5-flash-lite,23,23,3 4,1,5,False,0
2026-07-08T12:35:45,elo_800,google/gemini-2.5-flash-lite,24,23,4,1,2,False,0
2026-07-08T12:35:45,elo_800,google/gemini-2.5-flash-lite,25,25,3,1,1,False,0
2026-07-08T12:35:46,elo_800,google/gemini-2.5-flash-lite,26,21,3 5,1,3,True,0
2026-07-08T12:35:46,elo_800,google/gemini-2.5-flash-lite,27,25,2 4,1,4,True,0
2026-07-08T12:35:47,elo_800,google/gemini-2.5-flash-lite,28,22,3,1,4,False,0
2026-07-08T12:35:47,elo_800,google/gemini-2.5-flash-lite,29,23,4,1,4,True,0
2026-07-08T12:35:47,elo_800,google/gemini-2.5-flash-lite,30,28,4,1,2,False,0
2026-07-08T12:35:48,elo_800,google/gemini-2.5-flash-lite,31,27,3,1,5,False,0
2026-07-08T12:35:48,elo_800,google/gemini-2.5-flash-lite,32,25,3,1,2,False,0
2026-07-08T12:35:48,elo_800,google/gemini-2.5-flash-lite,33,20,3 7,1,1,False,0
2026-07-08T12:35:49,elo_800,google/gemini-2.5-flash-lite,34,29,6,1,4,False,0
2026-07-08T12:35:49,elo_800,google/gemini-2.5-flash-lite,35,25,3 6,1,3,True,0
2026-07-08T12:35:49,elo_800,google/gemini-2.5-flash-lite,36,21,2 3,1,3,True,0
2026-07-08T12:35:50,elo_800,google/gemini-2.5-flash-lite,37,20,4,1,4,True,0
2026-07-08T12:35:50,elo_800,google/gemini-2.5-flash-lite,38,20,5,1,3,False,0
2026-07-08T12:35:50,elo_800,google/gemini-2.5-flash-lite,39,22,6,1,3,False,0
2026-07-08T12:35:51,elo_800,google/gemini-2.5-flash-lite,40,20,3 5,1,4,False,0
2026-07-08T12:35:51,elo_800,google/gemini-2.5-flash-lite,41,23,2 6,1,6,True,0
2026-07-08T12:35:52,elo_800,google/gemini-2.5-flash-lite,42,27,3 4,1,1,False,0
2026-07-08T12:35:52,elo_800,google/gemini-2.5-flash-lite,43,23,4 5,1,4,True,0
2026-07-08T12:35:52,elo_800,google/gemini-2.5-flash-lite,44,36,5,1,1,False,0
2026-07-08T12:35:53,elo_800,google/gemini-2.5-flash-lite,45,25,5,1,6,False,0
2026-07-08T12:35:53,elo_800,google/gemini-2.5-flash-lite,46,21,5,0,3,False,0
2026-07-08T12:35:54,elo_800,google/gemini-2.5-flash-lite,47,20,3 4,1,3,True,0
2026-07-08T12:35:54,elo_800,google/gemini-2.5-flash-lite,48,27,2,1,6,False,0
2026-07-08T12:35:54,elo_800,google/gemini-2.5-flash-lite,49,23,6,0,2,False,0
2026-07-08T12:35:55,elo_800,google/gemini-2.5-flash-lite,50,26,3,1,1,False,0
2026-07-08T12:35:55,elo_800,google/gemini-2.5-flash-lite,51,20,2,0,5,False,0
2026-07-08T12:35:55,elo_800,google/gemini-2.5-flash-lite,52,23,6,1,2,False,0
2026-07-08T12:35:56,elo_800,google/gemini-2.5-flash-lite,53,20,4 6,1,4,True,0
2026-07-08T12:35:56,elo_800,google/gemini-2.5-flash-lite,54,20,2 6,1,2,True,0
2026-07-08T12:35:56,elo_800,google/gemini-2.5-flash-lite,55,24,1,1,6,False,0
2026-07-08T12:35:57,elo_800,google/gemini-2.5-flash-lite,56,23,3,1,3,True,0
2026-07-08T12:35:58,elo_800,google/gemini-2.5-flash-lite,57,23,6,1,5,False,0
2026-07-08T12:35:58,elo_800,google/gemini-2.5-flash-lite,58,21,1,1,1,True,0
2026-07-08T12:35:58,elo_800,google/gemini-2.5-flash-lite,59,27,1 3,1,7,False,0
2026-07-08T12:35:59,elo_800,google/gemini-2.5-flash-lite,60,20,3 6,1,4,False,0
2026-07-08T12:35:59,elo_800,google/gemini-2.5-flash-lite,61,28,2 5,1,3,False,0
2026-07-08T12:35:59,elo_800,google/gemini-2.5-flash-lite,62,21,4,1,3,False,0
2026-07-08T12:35:59,elo_800,google/gemini-2.5-flash-lite,63,30,4,1,2,False,0
2026-07-08T12:36:00,elo_800,google/gemini-2.5-flash-lite,64,21,1 4,1,3,False,0
2026-07-08T12:36:00,elo_800,google/gemini-2.5-flash-lite,65,23,5,1,3,False,0
2026-07-08T12:36:00,elo_800,google/gemini-2.5-flash-lite,66,20,1,1,1,True,0
2026-07-08T12:36:01,elo_800,google/gemini-2.5-flash-lite,67,24,4,1,7,False,0
2026-07-08T12:36:01,elo_800,google/gemini-2.5-flash-lite,68,31,4,1,4,True,0
2026-07-08T12:36:02,elo_800,google/gemini-2.5-flash-lite,69,21,6,1,4,False,0
2026-07-08T12:36:02,elo_800,google/gemini-2.5-flash-lite,70,22,3 5,1,4,False,0
2026-07-08T12:36:02,elo_800,google/gemini-2.5-flash-lite,71,30,3 4,1,3,True,0
2026-07-08T12:36:03,elo_800,google/gemini-2.5-flash-lite,72,24,4,1,7,False,0
2026-07-08T12:36:03,elo_800,google/gemini-2.5-flash-lite,73,23,6,0,3,False,0
2026-07-08T12:36:03,elo_800,google/gemini-2.5-flash-lite,74,21,5 6,1,4,False,0
2026-07-08T12:36:04,elo_800,google/gemini-2.5-flash-lite,75,25,5 6,1,3,False,0
2026-07-08T12:36:04,elo_800,google/gemini-2.5-flash-lite,76,22,6,1,3,False,0
2026-07-08T12:36:05,elo_800,google/gemini-2.5-flash-lite,77,23,2,1,3,False,0
2026-07-08T12:36:05,elo_800,google/gemini-2.5-flash-lite,78,20,3 4,1,3,True,0
2026-07-08T12:36:05,elo_800,google/gemini-2.5-flash-lite,79,21,1 3,1,1,True,0
2026-07-08T12:36:06,elo_800,google/gemini-2.5-flash-lite,80,23,7,1,7,True,0
2026-07-08T12:36:06,elo_800,google/gemini-2.5-flash-lite,81,25,3,1,1,False,0
2026-07-08T12:36:06,elo_800,google/gemini-2.5-flash-lite,82,21,1 2,1,4,False,0
2026-07-08T12:36:07,elo_800,google/gemini-2.5-flash-lite,83,20,4,1,4,True,0
2026-07-08T12:36:07,elo_800,google/gemini-2.5-flash-lite,84,23,2,1,4,False,0
2026-07-08T12:36:07,elo_800,google/gemini-2.5-flash-lite,85,20,3,1,5,False,0
2026-07-08T12:36:08,elo_800,google/gemini-2.5-flash-lite,86,27,5,1,7,False,0
2026-07-08T12:36:08,elo_800,google/gemini-2.5-flash-lite,87,20,4 5,1,4,True,0
2026-07-08T12:36:09,elo_800,google/gemini-2.5-flash-lite,88,20,4,1,7,False,0
2026-07-08T12:36:09,elo_800,google/gemini-2.5-flash-lite,89,22,4,1,6,False,0
2026-07-08T12:36:09,elo_800,google/gemini-2.5-flash-lite,90,21,4,0,6,False,0
2026-07-08T12:36:10,elo_800,google/gemini-2.5-flash-lite,91,25,6 7,1,2,False,0
2026-07-08T12:36:10,elo_800,google/gemini-2.5-flash-lite,92,27,7,1,7,True,1
2026-07-08T12:36:11,elo_800,google/gemini-2.5-flash-lite,93,29,3,1,4,False,0
2026-07-08T12:36:11,elo_800,google/gemini-2.5-flash-lite,94,23,4,1,4,True,0
2026-07-08T12:36:12,elo_800,google/gemini-2.5-flash-lite,95,25,5 7,1,3,False,0
2026-07-08T12:36:12,elo_800,google/gemini-2.5-flash-lite,96,24,1 2,1,4,False,0
2026-07-08T12:36:12,elo_800,google/gemini-2.5-flash-lite,97,27,6,1,6,True,0
2026-07-08T12:36:12,elo_800,google/gemini-2.5-flash-lite,98,25,7,1,3,False,0
2026-07-08T12:36:13,elo_800,google/gemini-2.5-flash-lite,99,20,3,1,6,False,0
2026-07-08T12:36:13,elo_800,google/gemini-2.5-flash-lite,100,24,1 3,1,3,True,0
2026-07-08T12:36:13,elo_1800,google/gemini-2.5-flash-lite,1,29,5,1,4,False,0
2026-07-08T12:36:14,elo_1800,google/gemini-2.5-flash-lite,2,26,3,1,6,False,0
2026-07-08T12:36:14,elo_1800,google/gemini-2.5-flash-lite,3,36,3 7,1,2,False,0
2026-07-08T12:36:14,elo_1800,google/gemini-2.5-flash-lite,4,24,7,1,5,False,0
2026-07-08T12:36:15,elo_1800,google/gemini-2.5-flash-lite,5,28,3,1,3,True,0
2026-07-08T12:36:15,elo_1800,google/gemini-2.5-flash-lite,6,21,2 5,1,5,True,0
2026-07-08T12:36:16,elo_1800,google/gemini-2.5-flash-lite,7,20,4,1,3,False,0
2026-07-08T12:36:16,elo_1800,google/gemini-2.5-flash-lite,8,27,4,1,4,True,0
2026-07-08T12:36:16,elo_1800,google/gemini-2.5-flash-lite,9,26,5 6,1,4,False,0
2026-07-08T12:36:17,elo_1800,google/gemini-2.5-flash-lite,10,25,3,1,4,False,0
2026-07-08T12:36:17,elo_1800,google/gemini-2.5-flash-lite,11,25,6,1,4,False,0
2026-07-08T12:36:17,elo_1800,google/gemini-2.5-flash-lite,12,29,3 7,1,4,False,0
2026-07-08T12:36:18,elo_1800,google/gemini-2.5-flash-lite,13,27,2,1,4,False,0
2026-07-08T12:36:18,elo_1800,google/gemini-2.5-flash-lite,14,36,5,1,5,True,0
2026-07-08T12:36:18,elo_1800,google/gemini-2.5-flash-lite,15,23,3 4,1,3,True,0
2026-07-08T12:36:19,elo_1800,google/gemini-2.5-flash-lite,16,25,4 6,1,7,False,0
2026-07-08T12:36:19,elo_1800,google/gemini-2.5-flash-lite,17,20,3 4,1,4,True,0
2026-07-08T12:36:20,elo_1800,google/gemini-2.5-flash-lite,18,20,1 2,1,1,True,0
2026-07-08T12:36:20,elo_1800,google/gemini-2.5-flash-lite,19,23,2 4,1,3,False,0
2026-07-08T12:36:20,elo_1800,google/gemini-2.5-flash-lite,20,25,6,1,6,True,0
2026-07-08T12:36:21,elo_1800,google/gemini-2.5-flash-lite,21,24,1 7,1,4,False,0
2026-07-08T12:36:22,elo_1800,google/gemini-2.5-flash-lite,22,24,2 4,1,3,False,0
2026-07-08T12:36:23,elo_1800,google/gemini-2.5-flash-lite,23,23,3 4,1,4,True,0
2026-07-08T12:36:23,elo_1800,google/gemini-2.5-flash-lite,24,23,4,1,7,False,0
2026-07-08T12:36:23,elo_1800,google/gemini-2.5-flash-lite,25,25,3,1,4,False,0
2026-07-08T12:36:23,elo_1800,google/gemini-2.5-flash-lite,26,21,3 5,1,4,False,0
2026-07-08T12:36:24,elo_1800,google/gemini-2.5-flash-lite,27,25,2 4,1,4,True,0
2026-07-08T12:36:24,elo_1800,google/gemini-2.5-flash-lite,28,22,3,1,6,False,0
2026-07-08T12:36:24,elo_1800,google/gemini-2.5-flash-lite,29,23,4,1,4,True,0
2026-07-08T12:36:25,elo_1800,google/gemini-2.5-flash-lite,30,28,4,1,2,False,0
2026-07-08T12:36:25,elo_1800,google/gemini-2.5-flash-lite,31,27,3,1,6,False,0
2026-07-08T12:36:26,elo_1800,google/gemini-2.5-flash-lite,32,25,3,1,3,True,0
2026-07-08T12:36:26,elo_1800,google/gemini-2.5-flash-lite,33,20,3 7,1,5,False,0
2026-07-08T12:36:26,elo_1800,google/gemini-2.5-flash-lite,34,29,6,1,4,False,0
2026-07-08T12:36:27,elo_1800,google/gemini-2.5-flash-lite,35,25,3 6,1,5,False,0
2026-07-08T12:36:28,elo_1800,google/gemini-2.5-flash-lite,36,21,2 3,1,4,False,0
2026-07-08T12:36:28,elo_1800,google/gemini-2.5-flash-lite,37,20,4,1,6,False,0
2026-07-08T12:36:28,elo_1800,google/gemini-2.5-flash-lite,38,20,5,1,7,False,0
2026-07-08T12:36:29,elo_1800,google/gemini-2.5-flash-lite,39,22,6,1,4,False,0
2026-07-08T12:36:29,elo_1800,google/gemini-2.5-flash-lite,40,20,3 5,1,3,True,0
2026-07-08T12:36:29,elo_1800,google/gemini-2.5-flash-lite,41,23,2 6,1,4,False,0
2026-07-08T12:36:30,elo_1800,google/gemini-2.5-flash-lite,42,27,3 4,1,3,True,0
2026-07-08T12:36:30,elo_1800,google/gemini-2.5-flash-lite,43,23,4 5,1,5,True,0
2026-07-08T12:36:30,elo_1800,google/gemini-2.5-flash-lite,44,36,5,1,5,True,0
2026-07-08T12:36:30,elo_1800,google/gemini-2.5-flash-lite,45,25,5,1,6,False,0
2026-07-08T12:36:31,elo_1800,google/gemini-2.5-flash-lite,46,21,5,0,5,True,0
2026-07-08T12:36:31,elo_1800,google/gemini-2.5-flash-lite,47,20,3 4,1,7,False,0
2026-07-08T12:36:31,elo_1800,google/gemini-2.5-flash-lite,48,27,2,1,4,False,0
2026-07-08T12:36:32,elo_1800,google/gemini-2.5-flash-lite,49,23,6,0,6,True,0
2026-07-08T12:36:32,elo_1800,google/gemini-2.5-flash-lite,50,26,3,1,3,True,0
2026-07-08T12:36:33,elo_1800,google/gemini-2.5-flash-lite,51,20,2,0,7,False,0
2026-07-08T12:36:33,elo_1800,google/gemini-2.5-flash-lite,52,23,6,1,4,False,0
2026-07-08T12:36:33,elo_1800,google/gemini-2.5-flash-lite,53,20,4 6,1,5,False,0
2026-07-08T12:36:34,elo_1800,google/gemini-2.5-flash-lite,54,20,2 6,1,7,False,0
2026-07-08T12:36:34,elo_1800,google/gemini-2.5-flash-lite,55,24,1,1,6,False,0
2026-07-08T12:36:34,elo_1800,google/gemini-2.5-flash-lite,56,23,3,1,6,False,0
2026-07-08T12:36:35,elo_1800,google/gemini-2.5-flash-lite,57,23,6,1,3,False,0
2026-07-08T12:36:35,elo_1800,google/gemini-2.5-flash-lite,58,21,1,1,4,False,0
2026-07-08T12:36:35,elo_1800,google/gemini-2.5-flash-lite,59,27,1 3,1,6,False,0
2026-07-08T12:36:36,elo_1800,google/gemini-2.5-flash-lite,60,20,3 6,1,4,False,0
2026-07-08T12:36:36,elo_1800,google/gemini-2.5-flash-lite,61,28,2 5,1,3,False,0
2026-07-08T12:36:37,elo_1800,google/gemini-2.5-flash-lite,62,21,4,1,3,False,0
2026-07-08T12:36:37,elo_1800,google/gemini-2.5-flash-lite,63,30,4,1,5,False,0
2026-07-08T12:36:37,elo_1800,google/gemini-2.5-flash-lite,64,21,1 4,1,3,False,0
2026-07-08T12:36:38,elo_1800,google/gemini-2.5-flash-lite,65,23,5,1,4,False,0
2026-07-08T12:36:38,elo_1800,google/gemini-2.5-flash-lite,66,20,1,1,6,False,0
2026-07-08T12:36:38,elo_1800,google/gemini-2.5-flash-lite,67,24,4,1,4,True,0
2026-07-08T12:36:39,elo_1800,google/gemini-2.5-flash-lite,68,31,4,1,4,True,0
2026-07-08T12:36:39,elo_1800,google/gemini-2.5-flash-lite,69,21,6,1,4,False,0
2026-07-08T12:36:40,elo_1800,google/gemini-2.5-flash-lite,70,22,3 5,1,4,False,0
2026-07-08T12:36:40,elo_1800,google/gemini-2.5-flash-lite,71,30,3 4,1,3,True,0
2026-07-08T12:36:40,elo_1800,google/gemini-2.5-flash-lite,72,24,4,1,7,False,0
2026-07-08T12:36:41,elo_1800,google/gemini-2.5-flash-lite,73,23,6,0,4,False,0
2026-07-08T12:36:41,elo_1800,google/gemini-2.5-flash-lite,74,21,5 6,1,7,False,0
2026-07-08T12:36:42,elo_1800,google/gemini-2.5-flash-lite,75,25,5 6,1,3,False,0
2026-07-08T12:36:42,elo_1800,google/gemini-2.5-flash-lite,76,22,6,1,6,True,0
2026-07-08T12:36:42,elo_1800,google/gemini-2.5-flash-lite,77,23,2,1,6,False,0
2026-07-08T12:36:42,elo_1800,google/gemini-2.5-flash-lite,78,20,3 4,1,7,False,0
2026-07-08T12:36:43,elo_1800,google/gemini-2.5-flash-lite,79,21,1 3,1,3,True,0
2026-07-08T12:36:43,elo_1800,google/gemini-2.5-flash-lite,80,23,7,1,4,False,0
2026-07-08T12:36:43,elo_1800,google/gemini-2.5-flash-lite,81,25,3,1,4,False,0
2026-07-08T12:36:44,elo_1800,google/gemini-2.5-flash-lite,82,21,1 2,1,7,False,0
2026-07-08T12:36:44,elo_1800,google/gemini-2.5-flash-lite,83,20,4,1,1,False,0
2026-07-08T12:36:44,elo_1800,google/gemini-2.5-flash-lite,84,23,2,1,6,False,0
2026-07-08T12:36:45,elo_1800,google/gemini-2.5-flash-lite,85,20,3,1,4,False,0
2026-07-08T12:36:45,elo_1800,google/gemini-2.5-flash-lite,86,27,5,1,6,False,0
2026-07-08T12:36:45,elo_1800,google/gemini-2.5-flash-lite,87,20,4 5,1,7,False,0
2026-07-08T12:36:46,elo_1800,google/gemini-2.5-flash-lite,88,20,4,1,6,False,0
2026-07-08T12:36:46,elo_1800,google/gemini-2.5-flash-lite,89,22,4,1,6,False,0
2026-07-08T12:36:46,elo_1800,google/gemini-2.5-flash-lite,90,21,4,0,4,True,0
2026-07-08T12:36:46,elo_1800,google/gemini-2.5-flash-lite,91,25,6 7,1,7,True,0
2026-07-08T12:36:47,elo_1800,google/gemini-2.5-flash-lite,92,27,7,1,7,True,0
2026-07-08T12:36:47,elo_1800,google/gemini-2.5-flash-lite,93,29,3,1,7,False,0
2026-07-08T12:36:47,elo_1800,google/gemini-2.5-flash-lite,94,23,4,1,6,False,0
2026-07-08T12:36:48,elo_1800,google/gemini-2.5-flash-lite,95,25,5 7,1,4,False,0
2026-07-08T12:36:48,elo_1800,google/gemini-2.5-flash-lite,96,24,1 2,1,6,False,0
2026-07-08T12:36:49,elo_1800,google/gemini-2.5-flash-lite,97,27,6,1,6,True,0
2026-07-08T12:36:49,elo_1800,google/gemini-2.5-flash-lite,98,25,7,1,1,False,0
2026-07-08T12:36:50,elo_1800,google/gemini-2.5-flash-lite,99,20,3,1,6,False,0
2026-07-08T12:36:50,elo_1800,google/gemini-2.5-flash-lite,100,24,1 3,1,6,False,0
2026-07-08T12:36:51,elo_2800,google/gemini-2.5-flash-lite,1,29,5,1,4,False,0
2026-07-08T12:36:51,elo_2800,google/gemini-2.5-flash-lite,2,26,3,1,1,False,0
2026-07-08T12:36:52,elo_2800,google/gemini-2.5-flash-lite,3,36,3 7,1,3,True,0
2026-07-08T12:36:52,elo_2800,google/gemini-2.5-flash-lite,4,24,7,1,6,False,0
2026-07-08T12:36:52,elo_2800,google/gemini-2.5-flash-lite,5,28,3,1,3,True,0
2026-07-08T12:36:52,elo_2800,google/gemini-2.5-flash-lite,6,21,2 5,1,5,True,0
2026-07-08T12:36:53,elo_2800,google/gemini-2.5-flash-lite,7,20,4,1,7,False,0
2026-07-08T12:36:53,elo_2800,google/gemini-2.5-flash-lite,8,27,4,1,4,True,0
2026-07-08T12:36:53,elo_2800,google/gemini-2.5-flash-lite,9,26,5 6,1,5,True,0
2026-07-08T12:36:54,elo_2800,google/gemini-2.5-flash-lite,10,25,3,1,2,False,0
2026-07-08T12:36:54,elo_2800,google/gemini-2.5-flash-lite,11,25,6,1,4,False,0
2026-07-08T12:36:55,elo_2800,google/gemini-2.5-flash-lite,12,29,3 7,1,7,True,1
2026-07-08T12:36:55,elo_2800,google/gemini-2.5-flash-lite,13,27,2,1,4,False,0
2026-07-08T12:36:56,elo_2800,google/gemini-2.5-flash-lite,14,36,5,1,3,False,0
2026-07-08T12:36:56,elo_2800,google/gemini-2.5-flash-lite,15,23,3 4,1,7,False,0
2026-07-08T12:36:56,elo_2800,google/gemini-2.5-flash-lite,16,25,4 6,1,7,False,0
2026-07-08T12:36:57,elo_2800,google/gemini-2.5-flash-lite,17,20,3 4,1,1,False,0
2026-07-08T12:36:57,elo_2800,google/gemini-2.5-flash-lite,18,20,1 2,1,6,False,0
2026-07-08T12:36:58,elo_2800,google/gemini-2.5-flash-lite,19,23,2 4,1,3,False,0
2026-07-08T12:36:58,elo_2800,google/gemini-2.5-flash-lite,20,25,6,1,4,False,0
2026-07-08T12:36:59,elo_2800,google/gemini-2.5-flash-lite,21,24,1 7,1,4,False,0
2026-07-08T12:36:59,elo_2800,google/gemini-2.5-flash-lite,22,24,2 4,1,3,False,0
2026-07-08T12:36:59,elo_2800,google/gemini-2.5-flash-lite,23,23,3 4,1,3,True,0
2026-07-08T12:37:00,elo_2800,google/gemini-2.5-flash-lite,24,23,4,1,2,False,0
2026-07-08T12:37:00,elo_2800,google/gemini-2.5-flash-lite,25,25,3,1,4,False,0
2026-07-08T12:37:00,elo_2800,google/gemini-2.5-flash-lite,26,21,3 5,1,4,False,0
2026-07-08T12:37:01,elo_2800,google/gemini-2.5-flash-lite,27,25,2 4,1,5,False,0
2026-07-08T12:37:02,elo_2800,google/gemini-2.5-flash-lite,28,22,3,1,6,False,0
2026-07-08T12:37:02,elo_2800,google/gemini-2.5-flash-lite,29,23,4,1,3,False,0
2026-07-08T12:37:03,elo_2800,google/gemini-2.5-flash-lite,30,28,4,1,4,True,0
2026-07-08T12:37:03,elo_2800,google/gemini-2.5-flash-lite,31,27,3,1,4,False,0
2026-07-08T12:37:04,elo_2800,google/gemini-2.5-flash-lite,32,25,3,1,4,False,0
2026-07-08T12:37:04,elo_2800,google/gemini-2.5-flash-lite,33,20,3 7,1,7,True,0
2026-07-08T12:37:05,elo_2800,google/gemini-2.5-flash-lite,34,29,6,1,4,False,0
2026-07-08T12:37:05,elo_2800,google/gemini-2.5-flash-lite,35,25,3 6,1,1,False,0
2026-07-08T12:37:05,elo_2800,google/gemini-2.5-flash-lite,36,21,2 3,1,7,False,0
2026-07-08T12:37:06,elo_2800,google/gemini-2.5-flash-lite,37,20,4,1,4,True,0
2026-07-08T12:37:06,elo_2800,google/gemini-2.5-flash-lite,38,20,5,1,4,False,0
2026-07-08T12:37:06,elo_2800,google/gemini-2.5-flash-lite,39,22,6,1,7,False,0
2026-07-08T12:37:07,elo_2800,google/gemini-2.5-flash-lite,40,20,3 5,1,4,False,0
2026-07-08T12:37:07,elo_2800,google/gemini-2.5-flash-lite,41,23,2 6,1,4,False,0
2026-07-08T12:37:07,elo_2800,google/gemini-2.5-flash-lite,42,27,3 4,1,4,True,0
2026-07-08T12:37:08,elo_2800,google/gemini-2.5-flash-lite,43,23,4 5,1,3,False,0
2026-07-08T12:37:09,elo_2800,google/gemini-2.5-flash-lite,44,36,5,1,1,False,1
2026-07-08T12:37:10,elo_2800,google/gemini-2.5-flash-lite,45,25,5,1,7,False,0
2026-07-08T12:37:10,elo_2800,google/gemini-2.5-flash-lite,46,21,5,0,4,False,0
2026-07-08T12:37:10,elo_2800,google/gemini-2.5-flash-lite,47,20,3 4,1,7,False,0
2026-07-08T12:37:11,elo_2800,google/gemini-2.5-flash-lite,48,27,2,1,6,False,0
2026-07-08T12:37:11,elo_2800,google/gemini-2.5-flash-lite,49,23,6,0,1,False,0
2026-07-08T12:37:11,elo_2800,google/gemini-2.5-flash-lite,50,26,3,1,3,True,0
2026-07-08T12:37:12,elo_2800,google/gemini-2.5-flash-lite,51,20,2,0,7,False,0
2026-07-08T12:37:12,elo_2800,google/gemini-2.5-flash-lite,52,23,6,1,3,False,0
2026-07-08T12:37:12,elo_2800,google/gemini-2.5-flash-lite,53,20,4 6,1,4,True,0
2026-07-08T12:37:12,elo_2800,google/gemini-2.5-flash-lite,54,20,2 6,1,4,False,0
2026-07-08T12:37:13,elo_2800,google/gemini-2.5-flash-lite,55,24,1,1,6,False,0
2026-07-08T12:37:13,elo_2800,google/gemini-2.5-flash-lite,56,23,3,1,4,False,0
2026-07-08T12:37:13,elo_2800,google/gemini-2.5-flash-lite,57,23,6,1,6,True,0
2026-07-08T12:37:14,elo_2800,google/gemini-2.5-flash-lite,58,21,1,1,4,False,0
2026-07-08T12:37:15,elo_2800,google/gemini-2.5-flash-lite,59,27,1 3,1,3,True,0
2026-07-08T12:37:15,elo_2800,google/gemini-2.5-flash-lite,60,20,3 6,1,6,True,0
2026-07-08T12:37:15,elo_2800,google/gemini-2.5-flash-lite,61,28,2 5,1,4,False,0
2026-07-08T12:37:16,elo_2800,google/gemini-2.5-flash-lite,62,21,4,1,4,True,0
2026-07-08T12:37:16,elo_2800,google/gemini-2.5-flash-lite,63,30,4,1,3,False,0
2026-07-08T12:37:17,elo_2800,google/gemini-2.5-flash-lite,64,21,1 4,1,3,False,0
2026-07-08T12:37:17,elo_2800,google/gemini-2.5-flash-lite,65,23,5,1,7,False,0
2026-07-08T12:37:17,elo_2800,google/gemini-2.5-flash-lite,66,20,1,1,4,False,0
2026-07-08T12:37:18,elo_2800,google/gemini-2.5-flash-lite,67,24,4,1,3,False,0
2026-07-08T12:37:18,elo_2800,google/gemini-2.5-flash-lite,68,31,4,1,5,False,0
2026-07-08T12:37:18,elo_2800,google/gemini-2.5-flash-lite,69,21,6,1,4,False,0
2026-07-08T12:37:19,elo_2800,google/gemini-2.5-flash-lite,70,22,3 5,1,3,True,0
2026-07-08T12:37:19,elo_2800,google/gemini-2.5-flash-lite,71,30,3 4,1,6,False,0
2026-07-08T12:37:19,elo_2800,google/gemini-2.5-flash-lite,72,24,4,1,4,True,0
2026-07-08T12:37:19,elo_2800,google/gemini-2.5-flash-lite,73,23,6,0,4,False,0
2026-07-08T12:37:20,elo_2800,google/gemini-2.5-flash-lite,74,21,5 6,1,3,False,0
2026-07-08T12:37:20,elo_2800,google/gemini-2.5-flash-lite,75,25,5 6,1,6,True,0
2026-07-08T12:37:21,elo_2800,google/gemini-2.5-flash-lite,76,22,6,1,6,True,0
2026-07-08T12:37:21,elo_2800,google/gemini-2.5-flash-lite,77,23,2,1,4,False,0
2026-07-08T12:37:21,elo_2800,google/gemini-2.5-flash-lite,78,20,3 4,1,4,True,0
2026-07-08T12:37:22,elo_2800,google/gemini-2.5-flash-lite,79,21,1 3,1,4,False,0
2026-07-08T12:37:22,elo_2800,google/gemini-2.5-flash-lite,80,23,7,1,4,False,0
2026-07-08T12:37:22,elo_2800,google/gemini-2.5-flash-lite,81,25,3,1,7,False,0
2026-07-08T12:37:23,elo_2800,google/gemini-2.5-flash-lite,82,21,1 2,1,5,False,0
2026-07-08T12:37:23,elo_2800,google/gemini-2.5-flash-lite,83,20,4,1,4,True,0
2026-07-08T12:37:24,elo_2800,google/gemini-2.5-flash-lite,84,23,2,1,4,False,0
2026-07-08T12:37:24,elo_2800,google/gemini-2.5-flash-lite,85,20,3,1,4,False,0
2026-07-08T12:37:24,elo_2800,google/gemini-2.5-flash-lite,86,27,5,1,1,False,0
